route,departure_time,hour,passengers
CMDE,1900-01-01 13:00:00,13,47.58571934760196
CMDE,1900-01-01 13:17:00,13,53.853728281503926
CMDE,1900-01-01 13:20:00,13,75.6570125453834
CMDE,1900-01-01 13:37:00,13,52.747341308584424
CMDE,1900-01-01 13:40:00,13,81.93110670307031
CMDE,1900-01-01 13:57:00,13,50.312102280327174
CMDE,1900-01-01 14:00:00,14,47.118097144049095
CMDE,1900-01-01 14:17:00,14,69.09614951740302
CMDE,1900-01-01 14:20:00,14,52.88765810923668
CMDE,1900-01-01 14:37:00,14,55.44361150576132
CMDE,1900-01-01 14:40:00,14,44.753625476382204
CMDE,1900-01-01 14:57:00,14,72.79619121929221
CMDE,1900-01-01 15:00:00,15,56.79020129923412
CMDE,1900-01-01 15:17:00,15,51.10886347596179
CMDE,1900-01-01 15:25:00,15,49.095636600439164
CMDE,1900-01-01 15:37:00,15,67.4802154845213
CMDE,1900-01-01 15:55:00,15,45.1383471863015
CMDE,1900-01-01 16:02:00,16,40.80413053904353
CMDE,1900-01-01 16:25:00,16,39.154502829564706
CMDE,1900-01-01 16:32:00,16,35.62330983713298
CMDE,1900-01-01 16:38:00,16,30.727906283971635
CMDE,1900-01-01 17:02:00,17,13.25906944372511
CMDE,1900-01-01 17:08:00,17,44.83073252101042
CMDE,1900-01-01 17:32:00,17,27.54297051020886
CMDE,1900-01-01 17:55:00,17,39.74744205053564
CMDE,1900-01-01 18:02:00,18,31.542593387348717
CMDE,1900-01-01 18:25:00,18,37.21602815509681
CMDE,1900-01-01 18:31:00,18,14.1914424940666
CMDE,1900-01-01 18:59:00,18,26.560351269080414
CMDE,1900-01-01 19:00:00,19,26.034119131537217
CMDE,1900-01-01 19:34:00,19,54.8914590374693
CMDE,1900-01-01 07:55:00,7,37.308590345634514
CMDE,1900-01-01 08:05:00,8,32.246205582455616
CMDE,1900-01-01 08:33:00,8,21.72192875579191
CMDE,1900-01-01 08:35:00,8,40.76319990998087
CMDE,1900-01-01 09:13:00,9,36.720151756527315
CMDE,1900-01-01 09:20:00,9,14.843786093834485
CMDE,1900-01-01 09:58:00,9,14.696496888516915
CMDE,1900-01-01 10:00:00,10,28.222623720040588
CMDE,1900-01-01 10:30:00,10,37.55143887549321
CMDE,1900-01-01 10:38:00,10,36.40156092714467
CMDE,1900-01-01 11:00:00,11,46.44581673767127
CMDE,1900-01-01 11:08:00,11,60.55946167361206
CMDE,1900-01-01 11:30:00,11,35.818175902357716
CMDE,1900-01-01 11:38:00,11,42.134439378649155
CMDE,1900-01-01 12:00:00,12,43.584525886696014
CMDE,1900-01-01 12:08:00,12,47.921286294950086
CMDE,1900-01-01 12:30:00,12,41.54118553589194
CMDE,1900-01-01 12:38:00,12,50.59783499252157
CMDE,1900-01-01 13:00:00,13,58.70937459297259
CMDE,1900-01-01 13:08:00,13,62.08902740646002
CMDE,1900-01-01 13:30:00,13,79.53410544579613
CMDE,1900-01-01 13:38:00,13,63.41741195830664
CMDE,1900-01-01 14:00:00,14,44.34704466956306
CMDE,1900-01-01 14:08:00,14,54.510023818600395
CMDE,1900-01-01 14:30:00,14,53.98576253220897
CMDE,1900-01-01 14:38:00,14,70.16271389863981
CMDE,1900-01-01 15:00:00,15,38.49337042097231
CMDE,1900-01-01 15:08:00,15,55.24054493247131
CMDE,1900-01-01 15:30:00,15,78.86363412880688
CMDE,1900-01-01 15:38:00,15,47.80498951301644
CMDE,1900-01-01 16:00:00,16,17.833709237993702
CMDE,1900-01-01 16:08:00,16,58.905900976464864
CMDE,1900-01-01 16:30:00,16,40.447839889797024
CMDE,1900-01-01 16:38:00,16,52.068270183458935
CMDE,1900-01-01 17:00:00,17,43.67972411321582
CMDE,1900-01-01 17:08:00,17,30.346770981041303
CMDE,1900-01-01 17:37:00,17,39.34990284953817
CMDE,1900-01-01 17:40:00,17,47.50985373245646
CMDE,1900-01-01 17:57:00,17,41.00150731235705
CMDE,1900-01-01 18:00:00,18,25.314652321647763
CMDE,1900-01-01 18:17:00,18,35.75959438009145
CMDE,1900-01-01 18:33:00,18,45.87724364053138
CMDE,1900-01-01 18:40:00,18,30.958286995462366
CMDE,1900-01-01 19:13:00,19,38.63717283526141
CMDE,1900-01-01 19:40:00,19,42.770100844339574
CMDE,1900-01-01 20:04:00,20,36.13611701121967
CMDE,1900-01-01 20:40:00,20,43.707470743861265
CMDE,1900-01-01 21:04:00,21,25.91931967588688
CMDE,1900-01-01 21:40:00,21,41.620724638278936
CMDE,1900-01-01 22:04:00,22,43.11356858072844
CMDE,1900-01-01 22:50:00,22,31.430234691393125
CMDE,1900-01-01 23:14:00,23,31.56918602367329
CMDE,1900-01-01 05:15:00,5,33.9115307904737
CMDE,1900-01-01 05:41:00,5,28.84620147959134
CMDE,1900-01-01 05:45:00,5,19.06220445155392
CMDE,1900-01-01 06:15:00,6,33.319800835975904
CMDE,1900-01-01 06:17:00,6,22.625624455804612
CMDE,1900-01-01 06:47:00,6,42.06620292896422
CMDE,1900-01-01 06:50:00,6,0.0
CMDE,1900-01-01 07:10:00,7,47.64173329090121
CMDE,1900-01-01 07:22:00,7,32.19519940379842
CMDE,1900-01-01 07:30:00,7,36.77717385552226
CMDE,1900-01-01 07:47:00,7,25.73864172888514
CMDE,1900-01-01 07:50:00,7,25.337737052699627
CMDE,1900-01-01 08:07:00,8,23.71350225437707
CMDE,1900-01-01 08:10:00,8,40.34142869823177
CMDE,1900-01-01 08:27:00,8,22.066209439803472
CMDE,1900-01-01 08:30:00,8,34.19310606586501
CMDE,1900-01-01 08:47:00,8,35.58475440296439
CMDE,1900-01-01 08:50:00,8,34.24730247357308
CMDE,1900-01-01 09:07:00,9,49.7655441473879
CMDE,1900-01-01 09:10:00,9,35.04962649395538
CMDE,1900-01-01 09:26:00,9,22.30813454850948
CMDE,1900-01-01 09:30:00,9,40.05125196808388
CMDE,1900-01-01 09:46:00,9,33.34080988868557
CMDE,1900-01-01 09:50:00,9,44.69305525720537
CMDE,1900-01-01 10:06:00,10,43.19886582545917
CMDE,1900-01-01 10:10:00,10,39.78002809319666
CMDE,1900-01-01 10:26:00,10,31.854635472937517
CMDE,1900-01-01 10:30:00,10,31.954149444274208
CMDE,1900-01-01 10:46:00,10,39.76120947305287
CMDE,1900-01-01 10:50:00,10,50.138002290254946
CMDE,1900-01-01 11:06:00,11,37.422276240046685
CMDE,1900-01-01 11:10:00,11,63.41767267769677
CMDE,1900-01-01 11:26:00,11,33.32110554084621
CMDE,1900-01-01 11:30:00,11,42.28439634595616
CMDE,1900-01-01 11:46:00,11,65.97617507892225
CMDE,1900-01-01 11:50:00,11,9.921230166270455
CMDE,1900-01-01 12:06:00,12,60.52909563668225
CMDE,1900-01-01 12:10:00,12,70.00322476895599
CMDE,1900-01-01 12:26:00,12,45.772644730999694
CMDE,1900-01-01 12:30:00,12,61.506364077329195
CMDE,1900-01-01 12:46:00,12,63.47896713477998
CMDE,1900-01-01 12:50:00,12,64.12048255306328
CMDE,1900-01-01 13:06:00,13,63.56369464483329
CMDE,1900-01-01 13:10:00,13,65.85837392956446
CMDE,1900-01-01 13:26:00,13,56.47511261469236
CMDE,1900-01-01 13:30:00,13,53.50388428963559
CMDE,1900-01-01 13:46:00,13,71.28848370798914
CMDE,1900-01-01 13:50:00,13,70.26655851367804
CMDE,1900-01-01 14:06:00,14,68.08327880239378
CMDE,1900-01-01 14:10:00,14,56.02987859428348
CMDE,1900-01-01 14:26:00,14,49.474187108199445
CMDE,1900-01-01 14:30:00,14,56.6605624720578
CMDE,1900-01-01 14:46:00,14,62.147385017480936
CMDE,1900-01-01 14:50:00,14,77.03394151334238
CMDE,1900-01-01 15:06:00,15,44.41230906565376
CMDE,1900-01-01 15:10:00,15,52.10341579835505
CMDE,1900-01-01 15:29:00,15,64.15376387481675
CMDE,1900-01-01 15:30:00,15,57.99274105620627
CMDE,1900-01-01 15:49:00,15,39.29320266094519
CMDE,1900-01-01 15:52:00,15,48.140790147234796
CMDE,1900-01-01 16:09:00,16,31.35315393234774
CMDE,1900-01-01 16:15:00,16,39.19367242921037
CMDE,1900-01-01 16:31:00,16,53.760431320414355
CMDE,1900-01-01 16:35:00,16,46.46820473439767
CMDE,1900-01-01 16:54:00,16,32.77770221886722
CMDE,1900-01-01 16:55:00,16,40.02142653785818
CMDE,1900-01-01 17:15:00,17,41.34508340387935
CMDE,1900-01-01 17:15:00,17,36.48091751296877
CMDE,1900-01-01 17:32:00,17,43.510240642072205
CMDE,1900-01-01 17:45:00,17,40.00280752511
CMDE,1900-01-01 17:52:00,17,37.47191590215904
CMDE,1900-01-01 18:22:00,18,39.16651995076258
CMDE,1900-01-01 18:25:00,18,42.76754780332096
CMDE,1900-01-01 18:53:00,18,35.61483825021566
CMDE,1900-01-01 19:05:00,19,19.58639038365356
CMDE,1900-01-01 19:33:00,19,28.000226435879917
CMDE,1900-01-01 19:50:00,19,35.3756503997778
CMDE,1900-01-01 20:10:00,20,33.05283656907768
CMDE,1900-01-01 20:18:00,20,23.363186699765212
CMDE,1900-01-01 20:30:00,20,34.984972496965455
CMDE,1900-01-01 20:38:00,20,9.209230202613135
CMDE,1900-01-01 20:54:00,20,49.51813099658085
CMDE,1900-01-01 21:00:00,21,24.18088162420841
CMDE,1900-01-01 21:24:00,21,31.500691866451515
CMDE,1900-01-01 21:30:00,21,30.86667297471949
CMDE,1900-01-01 21:54:00,21,50.69865418465618
CMDE,1900-01-01 22:00:00,22,29.78137370153159
CMDE,1900-01-01 22:24:00,22,35.85263006308956
CMDE,1900-01-01 23:00:00,23,38.40253452175095
CMDE,1900-01-01 23:24:00,23,11.998226082078919
CMDE,1900-01-01 22:30:00,22,32.50488138176546
CMDE,1900-01-01 22:54:00,22,35.52274597923941
CMDE,1900-01-01 23:30:00,23,25.305022090102092
CMDE,1900-01-01 23:54:00,23,38.08744725048224
CMDE,1900-01-01 06:30:00,6,10.497295528881068
CMDE,1900-01-01 07:02:00,7,22.166933134987833
CMDE,1900-01-01 07:10:00,7,13.068593389316042
CMDE,1900-01-01 07:40:00,7,28.448758703302552
CMDE,1900-01-01 07:47:00,7,26.929388535693775
CMDE,1900-01-01 08:10:00,8,35.92196969786807
CMDE,1900-01-01 08:17:00,8,28.948759605507433
CMDE,1900-01-01 08:40:00,8,37.9074794493657
CMDE,1900-01-01 08:47:00,8,46.22513516321063
CMDE,1900-01-01 09:10:00,9,16.176537843997462
CMDE,1900-01-01 09:17:00,9,36.51550479654366
CMDE,1900-01-01 09:30:00,9,32.667892675277045
CMDE,1900-01-01 09:47:00,9,27.387274326666496
CMDE,1900-01-01 09:50:00,9,21.139555224162315
CMDE,1900-01-01 10:07:00,10,30.499775633423916
CMDE,1900-01-01 10:10:00,10,39.18172758214156
CMDE,1900-01-01 10:27:00,10,40.058089266185895
CMDE,1900-01-01 10:30:00,10,39.87376134012254
CMDE,1900-01-01 10:47:00,10,34.54402693756647
CMDE,1900-01-01 10:50:00,10,41.91532264433135
CMDE,1900-01-01 11:07:00,11,54.75036019833303
CMDE,1900-01-01 11:10:00,11,67.5913397194565
CMDE,1900-01-01 11:27:00,11,45.86765876638572
CMDE,1900-01-01 11:30:00,11,47.37452685403383
CMDE,1900-01-01 11:47:00,11,64.70554302102397
CMDE,1900-01-01 11:50:00,11,36.246886815530424
CMDE,1900-01-01 12:07:00,12,73.0898971234538
CMDE,1900-01-01 12:10:00,12,53.13620849358445
CMDE,1900-01-01 12:27:00,12,25.939031849003836
CMDE,1900-01-01 12:30:00,12,63.878866928381434
CMDE,1900-01-01 12:47:00,12,74.68124309658228
CMDE,1900-01-01 12:50:00,12,53.09621686542006
CMDE,1900-01-01 13:07:00,13,61.89184722512506
CMDE,1900-01-01 13:10:00,13,54.60112070253609
CMDE,1900-01-01 13:27:00,13,61.1012339568459
CMDE,1900-01-01 13:30:00,13,66.11252892987872
CMDE,1900-01-01 13:47:00,13,77.71799200542617
CMDE,1900-01-01 13:50:00,13,61.54815564685506
CMDE,1900-01-01 14:07:00,14,61.8916912164262
CMDE,1900-01-01 14:10:00,14,59.73929672563248
CMDE,1900-01-01 14:27:00,14,58.29046661889019
CMDE,1900-01-01 14:30:00,14,60.73903695536792
CMDE,1900-01-01 14:47:00,14,45.77351034864078
CMDE,1900-01-01 14:50:00,14,56.569139547920344
CMDE,1900-01-01 15:07:00,15,52.73589719677671
CMDE,1900-01-01 15:10:00,15,46.77087680593561
CMDE,1900-01-01 15:27:00,15,52.59210198360884
CMDE,1900-01-01 15:40:00,15,53.55706199478783
CMDE,1900-01-01 15:47:00,15,40.66254895379866
CMDE,1900-01-01 16:10:00,16,35.59029307030316
CMDE,1900-01-01 16:17:00,16,52.17490538175544
CMDE,1900-01-01 16:40:00,16,36.1566647393602
CMDE,1900-01-01 16:47:00,16,50.188464374305624
CMDE,1900-01-01 17:10:00,17,47.801772056726435
CMDE,1900-01-01 17:17:00,17,48.242778661829234
CMDE,1900-01-01 17:40:00,17,46.93139707861346
CMDE,1900-01-01 17:46:00,17,19.32292332241534
CMDE,1900-01-01 18:10:00,18,27.855433613965786
CMDE,1900-01-01 18:16:00,18,29.21788636094876
CMDE,1900-01-01 18:40:00,18,39.084792363838375
CMDE,1900-01-01 18:42:00,18,30.230228185942877
CMDE,1900-01-01 19:12:00,19,29.357239465438305
CMDE,1900-01-01 19:20:00,19,21.089559435735673
CMDE,1900-01-01 19:51:00,19,37.033962673334074
CMDE,1900-01-01 19:55:00,19,34.209662273767506
CMDE,1900-01-01 20:26:00,20,35.640965379021544
CMDE,1900-01-01 20:30:00,20,50.28429758279518
CMDE,1900-01-01 20:54:00,20,52.80812707359362
CMDE,1900-01-01 21:00:00,21,40.17926476484239
CMDE,1900-01-01 21:24:00,21,25.6502026448087
CMDE,1900-01-01 21:30:00,21,32.959050860610176
CMDE,1900-01-01 21:54:00,21,31.51478613325923
CMDE,1900-01-01 22:00:00,22,39.9229833113728
CMDE,1900-01-01 22:24:00,22,13.465489150066812
CMDE,1900-01-01 22:30:00,22,2.7710896906301308
CMDE,1900-01-01 22:54:00,22,48.317675070306024
CMDE,1900-01-01 23:00:00,23,51.691875594090696
CMDE,1900-01-01 23:24:00,23,28.530971078366193
CMDE,1900-01-01 23:30:00,23,42.1654646684715
CMDE,1900-01-01 23:54:00,23,8.70987656583642
CMDE,1900-01-01 08:15:00,8,35.750329212317176
CMDE,1900-01-01 08:53:00,8,37.01465068615901
CMDE,1900-01-01 09:00:00,9,36.21706220876286
CMDE,1900-01-01 09:38:00,9,28.63829032104411
CMDE,1900-01-01 09:40:00,9,34.72945007683805
CMDE,1900-01-01 09:55:00,9,33.7395921627153
CMDE,1900-01-01 10:18:00,10,17.468229928440085
CMDE,1900-01-01 10:45:00,10,54.38422269951062
CMDE,1900-01-01 10:53:00,10,40.94582869480667
CMDE,1900-01-01 11:15:00,11,61.80751882115692
CMDE,1900-01-01 11:23:00,11,54.6654257751973
CMDE,1900-01-01 11:45:00,11,56.422367867534874
CMDE,1900-01-01 11:53:00,11,42.147037672223455
CMDE,1900-01-01 12:15:00,12,48.3847031464962
CMDE,1900-01-01 12:23:00,12,69.9833255305718
CMDE,1900-01-01 12:45:00,12,62.46550308946445
CMDE,1900-01-01 12:53:00,12,39.423312147596135
CMDE,1900-01-01 13:15:00,13,36.557611655556954
CMDE,1900-01-01 13:23:00,13,57.25661054810113
CMDE,1900-01-01 13:45:00,13,69.17293824373189
CMDE,1900-01-01 13:53:00,13,57.3533612528898
CMDE,1900-01-01 14:15:00,14,63.980317593033284
CMDE,1900-01-01 14:23:00,14,49.70939178767993
CMDE,1900-01-01 14:45:00,14,77.10165812473726
CMDE,1900-01-01 14:53:00,14,64.96933782753749
CMDE,1900-01-01 15:15:00,15,28.556770950488065
CMDE,1900-01-01 15:23:00,15,49.64259792196589
CMDE,1900-01-01 15:45:00,15,59.92436861801886
CMDE,1900-01-01 15:53:00,15,62.536447816972505
CMDE,1900-01-01 16:15:00,16,59.28198163141781
CMDE,1900-01-01 16:23:00,16,54.32684671463846
CMDE,1900-01-01 16:45:00,16,31.70738713615706
CMDE,1900-01-01 16:53:00,16,42.07660401108278
CMDE,1900-01-01 17:20:00,17,40.45571151651244
CMDE,1900-01-01 17:23:00,17,35.602775006541215
CMDE,1900-01-01 06:10:00,6,25.059256566626953
CMDE,1900-01-01 06:38:00,6,22.339146893774306
CMDE,1900-01-01 06:58:00,6,24.70498923669311
CMDE,1900-01-01 07:07:00,7,19.5940262961889
CMDE,1900-01-01 07:18:00,7,24.467023580413755
CMDE,1900-01-01 07:37:00,7,26.862063142838768
CMDE,1900-01-01 07:40:00,7,21.129467442675676
CMDE,1900-01-01 07:57:00,7,19.76712788360898
CMDE,1900-01-01 08:17:00,8,42.159983876905386
CMDE,1900-01-01 08:20:00,8,26.686248471275245
CMDE,1900-01-01 08:37:00,8,43.801434931956926
CMDE,1900-01-01 08:40:00,8,21.17120186074511
CMDE,1900-01-01 08:57:00,8,33.02471615507234
CMDE,1900-01-01 09:00:00,9,44.82042276418097
CMDE,1900-01-01 09:17:00,9,42.78108467107644
CMDE,1900-01-01 09:20:00,9,48.03434874281291
CMDE,1900-01-01 09:36:00,9,29.645042012372606
CMDE,1900-01-01 09:40:00,9,44.708599337973595
CMDE,1900-01-01 09:56:00,9,34.00769745079326
CMDE,1900-01-01 10:00:00,10,44.39337224434069
CMDE,1900-01-01 10:16:00,10,44.02376073362142
CMDE,1900-01-01 10:20:00,10,41.298494058864435
CMDE,1900-01-01 10:36:00,10,66.22341068118823
CMDE,1900-01-01 10:40:00,10,45.03459510464683
CMDE,1900-01-01 10:56:00,10,47.85617347463729
CMDE,1900-01-01 11:00:00,11,57.783196198554315
CMDE,1900-01-01 11:16:00,11,52.732321287981435
CMDE,1900-01-01 11:20:00,11,52.852583203830626
CMDE,1900-01-01 11:36:00,11,59.73135280686916
CMDE,1900-01-01 11:40:00,11,61.836895334594985
CMDE,1900-01-01 11:56:00,11,61.93011197662409
CMDE,1900-01-01 12:00:00,12,78.24254668391235
CMDE,1900-01-01 12:16:00,12,73.19501795819298
CMDE,1900-01-01 12:20:00,12,56.54103320139979
CMDE,1900-01-01 12:36:00,12,77.03422735316524
CMDE,1900-01-01 12:40:00,12,51.505305114993995
CMDE,1900-01-01 12:56:00,12,71.45704254888179
CMDE,1900-01-01 13:00:00,13,46.78790840151686
CMDE,1900-01-01 13:16:00,13,53.50023470326708
CMDE,1900-01-01 13:20:00,13,59.863735925698016
CMDE,1900-01-01 13:36:00,13,78.03605920346212
CMDE,1900-01-01 13:40:00,13,61.811806539797836
CMDE,1900-01-01 13:56:00,13,58.9715234321053
CMDE,1900-01-01 14:00:00,14,51.48256544602683
CMDE,1900-01-01 14:16:00,14,38.52675881653588
CMDE,1900-01-01 14:20:00,14,60.616167001811256
CMDE,1900-01-01 14:36:00,14,72.10722700433638
CMDE,1900-01-01 14:40:00,14,60.116852769974194
CMDE,1900-01-01 14:56:00,14,53.43883248853558
CMDE,1900-01-01 15:00:00,15,40.18774865490151
CMDE,1900-01-01 15:16:00,15,52.35184883388735
CMDE,1900-01-01 15:20:00,15,50.299599267553546
CMDE,1900-01-01 15:39:00,15,43.26323505268378
CMDE,1900-01-01 15:40:00,15,57.02569778298881
CMDE,1900-01-01 15:59:00,15,36.67436052694829
CMDE,1900-01-01 16:05:00,16,27.880699964470466
CMDE,1900-01-01 16:19:00,16,45.50876911912881
CMDE,1900-01-01 16:25:00,16,51.88036709587361
CMDE,1900-01-01 16:44:00,16,41.40458632393177
CMDE,1900-01-01 16:45:00,16,56.32710558739336
CMDE,1900-01-01 17:05:00,17,55.48314005484948
CMDE,1900-01-01 17:05:00,17,28.16835073172578
CMDE,1900-01-01 17:24:00,17,54.88451828026966
CMDE,1900-01-01 17:30:00,17,25.712288296355844
CMDE,1900-01-01 17:42:00,17,47.65804834183349
CMDE,1900-01-01 18:05:00,18,28.355625146914296
CMDE,1900-01-01 18:07:00,18,24.952536524763786
CMDE,1900-01-01 18:35:00,18,34.02653144496003
CMDE,1900-01-01 18:45:00,18,36.000707970164
CMDE,1900-01-01 19:14:00,19,33.99977744215096
CMDE,1900-01-01 19:25:00,19,31.447490712265697
CMDE,1900-01-01 19:54:00,19,38.63649744952627
CMDE,1900-01-01 07:08:00,7,35.963427443013416
CMDE,1900-01-01 07:55:00,7,40.32478277500224
CMDE,1900-01-01 08:02:00,8,17.373705099465255
CMDE,1900-01-01 08:08:00,8,41.24295789872218
CMDE,1900-01-01 08:32:00,8,30.055628857785145
CMDE,1900-01-01 08:55:00,8,25.674206382053608
CMDE,1900-01-01 09:02:00,9,39.416167964002504
CMDE,1900-01-01 09:03:00,9,29.091986431809314
CMDE,1900-01-01 09:32:00,9,31.20418855016582
CMDE,1900-01-01 09:40:00,9,30.24979532062502
CMDE,1900-01-01 09:57:00,9,40.05268787618266
CMDE,1900-01-01 10:00:00,10,44.37490071649306
CMDE,1900-01-01 10:17:00,10,43.16048752251631
CMDE,1900-01-01 10:20:00,10,33.82693749263193
CMDE,1900-01-01 10:37:00,10,47.831943525601105
CMDE,1900-01-01 10:40:00,10,33.845948675591075
CMDE,1900-01-01 10:57:00,10,57.73977343765064
CMDE,1900-01-01 11:00:00,11,49.20927747021224
CMDE,1900-01-01 11:17:00,11,51.71560074232231
CMDE,1900-01-01 11:20:00,11,51.54283942638925
CMDE,1900-01-01 11:37:00,11,55.30527648790839
CMDE,1900-01-01 11:40:00,11,40.83407954254983
CMDE,1900-01-01 11:57:00,11,55.2724241064496
CMDE,1900-01-01 12:00:00,12,65.07762352622218
CMDE,1900-01-01 12:17:00,12,38.54309389031086
CMDE,1900-01-01 12:20:00,12,42.78184751277762
CMDE,1900-01-01 12:37:00,12,63.78697849122759
CMDE,1900-01-01 12:40:00,12,52.92661354323565
CMDE,1900-01-01 12:57:00,12,64.67079656124233
CMDE,1900-01-01 13:00:00,13,57.880996950300116
CMDE,1900-01-01 13:17:00,13,60.81480808875388
CMDE,1900-01-01 13:20:00,13,63.41276343911124
CMDE,1900-01-01 13:37:00,13,59.752577594804634
CMDE,1900-01-01 13:40:00,13,67.80406457331792
CMDE,1900-01-01 13:57:00,13,44.080300249354636
CMDE,1900-01-01 14:00:00,14,66.39129408343649
CMDE,1900-01-01 14:17:00,14,57.39429212591754
CMDE,1900-01-01 14:20:00,14,73.12259172498037
CMDE,1900-01-01 14:37:00,14,57.976675821235176
CMDE,1900-01-01 14:40:00,14,47.82728191152928
CMDE,1900-01-01 14:57:00,14,54.36010567804306
CMDE,1900-01-01 15:00:00,15,62.2954935258776
CMDE,1900-01-01 15:17:00,15,53.646577673359005
CMDE,1900-01-01 15:25:00,15,45.85805506982411
CMDE,1900-01-01 15:37:00,15,50.24979570535078
CMDE,1900-01-01 15:55:00,15,50.58821568748386
CMDE,1900-01-01 16:02:00,16,53.06408731540559
CMDE,1900-01-01 16:25:00,16,46.2338411263306
CMDE,1900-01-01 16:32:00,16,36.994953525069185
CMDE,1900-01-01 16:38:00,16,48.11868021164327
CMDE,1900-01-01 17:02:00,17,18.528492555279637
CMDE,1900-01-01 17:08:00,17,34.219015793906
CMDE,1900-01-01 17:32:00,17,47.16075637086918
CMDE,1900-01-01 17:55:00,17,34.65550757870771
CMDE,1900-01-01 18:02:00,18,38.72775551276225
CMDE,1900-01-01 18:25:00,18,34.81595982206877
CMDE,1900-01-01 18:31:00,18,13.15003741491406
CMDE,1900-01-01 18:59:00,18,37.45365321078094
CMDE,1900-01-01 19:00:00,19,38.99256224660822
CMDE,1900-01-01 19:34:00,19,33.17565509085318
CMDE,1900-01-01 07:40:00,7,21.884388349138256
CMDE,1900-01-01 07:48:00,7,32.35273213614712
CMDE,1900-01-01 08:20:00,8,47.72198824684078
CMDE,1900-01-01 08:28:00,8,23.53746176311647
CMDE,1900-01-01 09:00:00,9,29.466645512085474
CMDE,1900-01-01 09:20:00,9,39.46942588250412
CMDE,1900-01-01 09:52:00,9,24.243626924974798
CMDE,1900-01-01 10:00:00,10,41.07567136632005
CMDE,1900-01-01 10:30:00,10,44.712142884593135
CMDE,1900-01-01 10:32:00,10,43.45586237936063
CMDE,1900-01-01 11:00:00,11,58.59284963704745
CMDE,1900-01-01 11:02:00,11,57.91467746180116
CMDE,1900-01-01 11:30:00,11,68.94804734129116
CMDE,1900-01-01 11:32:00,11,49.0084231961042
CMDE,1900-01-01 12:00:00,12,57.91226305588585
CMDE,1900-01-01 12:02:00,12,45.37861083215747
CMDE,1900-01-01 12:30:00,12,67.29262014778959
CMDE,1900-01-01 12:32:00,12,65.6875950353929
CMDE,1900-01-01 13:00:00,13,59.675312530809585
CMDE,1900-01-01 13:02:00,13,52.58601786368689
CMDE,1900-01-01 13:30:00,13,64.63541997415669
CMDE,1900-01-01 13:32:00,13,72.70307432073022
CMDE,1900-01-01 14:00:00,14,65.41112711398401
CMDE,1900-01-01 14:02:00,14,51.26666155619193
CMDE,1900-01-01 14:30:00,14,55.86471382382936
CMDE,1900-01-01 14:32:00,14,65.67652696201148
CMDE,1900-01-01 15:00:00,15,37.27104936924092
CMDE,1900-01-01 15:02:00,15,46.06955299815288
CMDE,1900-01-01 15:30:00,15,59.81717467915072
CMDE,1900-01-01 15:32:00,15,25.89639172765623
CMDE,1900-01-01 16:00:00,16,49.856808988354786
CMDE,1900-01-01 16:02:00,16,45.78958926798648
CMDE,1900-01-01 16:30:00,16,46.02658752739701
CMDE,1900-01-01 16:32:00,16,43.86550590517802
CMDE,1900-01-01 17:00:00,17,16.469381974190235
CMDE,1900-01-01 17:03:00,17,51.96662086231649
CMDE,1900-01-01 17:31:00,17,25.822137342544078
CMDE,1900-01-01 17:40:00,17,41.64331914601878
CMDE,1900-01-01 17:51:00,17,33.6278945695522
CMDE,1900-01-01 18:10:00,18,32.68426925428397
CMDE,1900-01-01 18:11:00,18,42.474927352719384
CMDE,1900-01-01 18:38:00,18,35.590938963850604
CMDE,1900-01-01 18:40:00,18,40.202589606058176
CMDE,1900-01-01 19:08:00,19,34.52545717927628
CMDE,1900-01-01 19:40:00,19,30.74499476874189
CMDE,1900-01-01 20:04:00,20,23.294012556241434
CMDE,1900-01-01 20:40:00,20,47.58738223955646
CMDE,1900-01-01 21:04:00,21,22.09461930320373
CMDE,1900-01-01 21:40:00,21,40.28842892375515
CMDE,1900-01-01 22:04:00,22,22.563291401175974
CMDE,1900-01-01 22:50:00,22,23.629103321993227
CMDE,1900-01-01 23:14:00,23,28.72343252925723
CMDE,1900-01-01 05:15:00,5,13.43031288244876
CMDE,1900-01-01 05:40:00,5,51.85916250952902
CMDE,1900-01-01 05:45:00,5,38.47571724465907
CMDE,1900-01-01 06:11:00,6,45.13678565278535
CMDE,1900-01-01 06:13:00,6,27.758532739594855
CMDE,1900-01-01 06:33:00,6,12.487936472141094
CMDE,1900-01-01 06:43:00,6,33.307467173913196
CMDE,1900-01-01 06:56:00,6,37.832269651217274
CMDE,1900-01-01 07:09:00,7,32.26428539997596
CMDE,1900-01-01 07:17:00,7,33.81273611282185
CMDE,1900-01-01 07:34:00,7,38.10805466682434
CMDE,1900-01-01 07:41:00,7,38.10480117552716
CMDE,1900-01-01 07:55:00,7,31.400512397381252
CMDE,1900-01-01 08:06:00,8,36.75731568922552
CMDE,1900-01-01 08:17:00,8,43.86705382439401
CMDE,1900-01-01 08:27:00,8,24.29475355725264
CMDE,1900-01-01 08:42:00,8,25.946254093927216
CMDE,1900-01-01 08:48:00,8,37.92705622720365
CMDE,1900-01-01 09:03:00,9,26.02478611271375
CMDE,1900-01-01 09:10:00,9,31.039974204282547
CMDE,1900-01-01 09:23:00,9,39.21337266358741
CMDE,1900-01-01 09:30:00,9,47.63567100776387
CMDE,1900-01-01 09:43:00,9,38.257161684057216
